,Equal Weights,Risk Parity,Markowitz,CAPM
744,0.029872291306184226,0.0021400435316927765,0.07099879343946391,0.02756954991175993
745,-0.0027353953219045176,-0.0034605834234975813,-0.030371025365475354,-0.0032215557570210466
746,0.030482428222921108,-0.006045893104450802,0.07918768163418252,0.03133544102102356
747,0.02022994731202587,-0.0030159049610678193,0.017112947635511865,0.021945249563161306
748,0.024952461400587884,-0.0028356893689217445,0.02898885485572698,0.03414423139198382
749,-0.008325547850983956,0.003248914979357982,-0.004481592561460914,-0.012625824056951241
750,0.02110059879627638,1.6453682181835031e-12,0.01476610796983104,0.02173063358139612
751,-0.08080846218732779,-5.4887662959805215e-12,-0.05116095439729394,-0.11807034200195901
752,0.05722777327134936,3.76973327083862e-12,0.022433865260087074,0.07953866517688354
753,0.0268760942087404,3.1802348256723763e-12,0.1427054138293151,0.02110099556708909
754,0.02462901746154395,1.2382553728120867e-12,-0.0029005453075792277,0.02763948992642873
755,-0.017873262896567148,-9.021800664476051e-13,0.019174215015292713,-0.02729043296631912
756,0.01937874633389238,1.4463644569365787e-12,0.07269582943050636,0.016483236549845154
757,-0.0563330662142248,-4.330676284400583e-12,-0.055341852230087106,-0.06864696152346643
758,0.07278472594976482,0.001831255219015051,0.016423990815931384,0.09739703573855035
759,0.02135135642211334,-0.005550874207650909,-0.0012030844424882128,0.02631065239258805
760,0.013605193863785276,0.01814830713828098,-0.018995530787750705,0.019141939783552483
761,0.007270636793860842,0.003983433035747214,0.12484699082851215,-0.0050841187458961
762,0.03411850427445471,0.00042203393153574306,0.059390080635263146,0.03921475504918825
763,0.027771006355108152,-0.0026189056311673323,0.0032579151001582525,0.031166958395633063
764,0.044324998530242694,-0.003312479914714946,0.03749401885533092,0.0553128887030625
765,0.012879865783989908,-0.0005470262239954224,0.014604843884123562,0.010791078507727566
766,0.0625485805241717,0.01102552162992185,0.03833607239729674,0.08837941932120763
767,-0.004886959414917491,-0.0018394069812201182,-0.020559826804711058,-0.00239276181170351
768,0.014415559383545162,-0.0013276476112041153,0.03219924793540069,0.01103844730705179
769,0.06112234249080161,-0.00016070631879799743,0.04626921066170595,0.07525204334250218
770,0.04965430004189675,0.006447944876681633,0.02958879387774705,0.06883650350721085
771,0.027807023826947254,0.0002280379300260509,0.04108475493593528,0.031659263783717514
772,0.03649488717555294,0.005253930673865481,0.00022777745934704865,0.054561459905030425
773,0.04694352535234996,0.0078093694279493,0.01778305531701805,0.060301087911426174
774,0.03253912216976645,0.0005237280145899834,0.012511317355838901,0.0471744867447297
775,-0.013244482372191961,0.009704480181319445,0.03762039246621833,-0.02549011818558697
776,-0.002429437893128503,0.003921269827186219,0.12433081978753513,-0.018488142789761016
777,0.007274420562159795,2.331084418992126e-05,-0.01957411847845342,0.0077515541039723445
778,0.028584870394680845,-0.005689721131399013,-0.02275332062994282,0.04135066530088804
779,0.02989406793285573,0.005599775681571945,0.00840529991661693,0.03747970255387257
780,0.03290052413928206,3.1989154134232754e-12,0.03696781976875569,0.0477056179949127
781,-0.023963976124206282,-1.9668224291909995e-12,-0.010949325677231562,-0.029463212549726017
782,0.036689107183223456,2.9602189214847553e-12,0.04714165994611293,0.04506892729546326
783,-0.03618890860558175,0.030206724439371096,0.0005564398796855841,-0.06189117498290289
784,-0.10060113124272102,-0.01321148186262082,0.0011359392685510034,-0.13222659668437442
785,0.03794499240574711,-0.0005424819210231895,0.011806999872935302,0.04373835354360692
786,-0.0420450595071954,-0.006436975088523401,-0.024700114812775793,-0.054446661325639016
787,-0.007314874201064321,-0.007337366304492195,-0.006904117584834108,-0.005211582444817885
788,0.03060763875171369,-0.008305578279358412,0.021199059713623115,0.04083396566444279
789,-0.04895196285005972,-0.006691493851296656,-0.04041457738142181,-0.05313419594194043
790,0.07441918899762891,0.016526306832193617,0.13001892888299946,0.08740993338051344
791,-0.00021439202376378162,-0.00487449744894735,-0.008273897151026235,-0.0017106016671345993
792,0.04439833755437622,-0.0005685094152113163,0.05223346925982972,0.05364264730678865
793,-0.016625509178621364,-0.0021744105055704925,0.04106468869618477,-0.023091121088557875
794,-0.00381072854571506,-0.0020181764818245347,-0.027789187029278593,-0.004723566131327563
795,0.012112267053762022,0.006909649247705637,0.019052866279984145,0.010348861480870171
796,0.02845152180840962,0.002626917686844673,0.012485402066302203,0.035057245682365554
797,0.042516147890071174,0.00999473259904488,0.0073795414693390475,0.050020593272032815
798,0.038297467689286324,0.004572437187119722,0.05584397378990832,0.04446548180877272
799,-0.01819845510356237,-0.00392483205416452,-0.01980473073758384,-0.02144453127036984
800,0.016181799146949796,0.005366431136296571,-0.0004564112719340988,0.01695849518386549
801,-0.0016719444138463043,-0.002283634075985698,0.02157540896536282,-0.005655768480790455
802,0.05796592993496415,0.006202315893332167,0.03388415351769127,0.0751196842133775
803,-0.003993597538336696,-0.0006825634105615086,-0.008325171481495535,-0.01251745341097522
804,-0.015636070394515315,-0.0015197894522113392,-0.020202213627653114,-0.016423982370785316
805,0.010757702657962167,-0.004320038904229178,-0.0011336586410380716,0.01728642652402131
806,0.0300741326100546,-0.00264511167110802,0.020487925403795966,0.0384496061763915
807,-0.0033740650968266065,-0.0010792057394184078,-0.004312291511107772,-0.006687830323407052
808,0.012445516379004092,-0.0028569131061342355,0.008942380800523864,0.01858454203477275
809,-0.00763607452737986,0.001034944946374354,-0.005847307408346467,-0.009330064828707298
810,-0.006264639442379095,-6.520532865834686e-13,-0.02409090749299308,0.00040409648276234014
811,-0.03185066446553528,-2.2912978579834243e-12,-0.02628502733834297,-0.0394642905049096
812,0.0031227282991723726,-5.610511049718836e-14,-0.005466546530367847,0.003470989642862507
813,-0.03793638715029472,-2.8487913079266355e-12,-0.022205893677976186,-0.051321477868875365
814,-0.003719374408880455,-4.465234738285228e-13,-0.001382799291664182,-0.00419946924291358
815,0.07315262514289801,5.353379621306574e-12,0.05792306768490254,0.08568357821595965
816,0.027053472110173594,1.7526158711913405e-12,0.029872494699118284,0.015863493601301803
817,0.013749123172413426,1.204964121833542e-12,0.012065107445756798,0.020885987006218125
818,0.029442134035651824,2.29575858987501e-12,0.018977905242851673,0.03660045381192927
819,0.01812937395968783,1.2533479702706814e-12,0.008828122813926493,0.021320969665711776
820,0.014257639011076143,9.831442389821617e-13,0.018169115125251527,0.0158476839477326
821,0.011275266717951867,6.973792381641208e-13,-0.023829472368292456,0.022059405502379843
822,0.017094569007354572,-0.0054132355267490825,0.0007337001163043879,0.026954700298271062
823,-0.03120364445723363,0.00671537673854989,0.00430196513004282,-0.0475127590609752
824,0.04061158023475299,-0.006873854110886956,0.035697396552787065,0.05633710447988196
825,0.026425934403185376,-0.008665167513084607,0.0028800813459252048,0.03979901231525792
826,0.012856178073088833,0.0022390386035083276,-0.007937352816610347,0.018877606644549096
827,-0.05140611286241762,-0.02345457922725931,-0.021285241278175958,-0.06361170765103474
828,0.053796561190453764,0.020484989845261124,0.02304398668025789,0.06351626060962409
829,0.017225411381674084,-0.007630704155940678,0.023609404169679882,0.021663431222558954
830,0.015357340554096441,-0.011203602230754185,0.010687155690353861,0.02948491586523791
831,0.01659562378611866,-0.004252325886918432,0.0007836741278315247,0.02560911672690339
832,0.001271580126892,0.02588073546617237,-0.00069176708156766,-0.005172086415499055
833,0.03162008670081367,-0.013717172118724346,0.012277807250363598,0.05652673787507627
834,0.014144515919840651,0.00021015463448573884,-0.026013264219774096,0.02749604280127939
835,0.04283375418251531,0.00270007134326908,0.03921522057904568,0.05850003541180024
836,-0.0007118417819608133,-0.014048881236460154,-0.024929918724810058,0.014897517190899663
837,-0.010455259563782937,-0.001879445682236143,-0.014325899099076722,-0.011387942479963421
838,-0.05792300893534498,-0.010596438400078356,-0.08030751645434675,-0.06412340727253839
839,-0.034939410921264145,-0.007295596890538481,-0.03867558040634864,-0.04706023476923539
840,0.02811897898443829,2.9477981008662965e-12,0.037505869567202664,0.03409219034847474
841,-0.027815782547999636,-2.1672878009108443e-12,-0.021013433733792563,-0.04041931884157825
842,-0.04017651221774564,-3.3995706111890284e-12,-0.026841653263269136,-0.05242538677541966
843,-0.00854168723798986,-2.6392710594349304e-13,0.0695452056222558,-0.014176015109919185
844,-0.03907212562110299,-3.4326493344466416e-12,-0.03793890223116987,-0.05791698894849914
845,0.006363553767299369,5.962657602686208e-13,-0.008854018264455756,0.00265967056940755
846,0.10335823319959414,9.289385023215659e-12,0.09524561821967135,0.1257072445859832
847,0.04164616136416599,3.789389732827523e-12,0.039963427404627536,0.05094017336741149
848,0.0029844495260718646,-4.225525386904499e-13,-0.0526929996063282,0.0014047518772393771
849,0.002528329379526075,7.9166843812292e-13,0.03589558148039511,-0.0024643454289379704
850,0.050158173619687066,4.4702292284698716e-12,0.06889255403620748,0.05704985660784894
851,0.030322256584560486,2.054938647114876e-12,-0.003030076859017944,0.04118841359863951
852,-0.01495997228163461,-1.5957566456375425e-12,-0.04878115359505822,-0.01497127177579427
853,0.02780930823901591,2.4578157351456655e-12,0.032455679775525104,0.03872532721860992
854,-0.05823813489521203,-5.404641419144681e-12,-0.06713293664875664,-0.0669329261323436
855,0.08873405215310963,7.71290269852004e-12,0.06420900085760452,0.11673473008887333
856,0.0028956500903366145,-6.425936508898298e-14,-0.013880344549347744,0.013250692280545543
857,-0.00021681726855438035,-2.9062185507341483e-13,-0.008897757604279171,0.0005214850119696539
858,0.007485214277263264,7.386323096474296e-13,0.011187046273458207,0.005205127629427717
859,-0.004598976638492434,-2.4839587454155824e-13,-0.0067632413020920915,-0.0032116675281846523
860,-0.0623339285145289,-5.23955746361698e-12,-0.05625930263301558,-0.07772815728323965
861,0.05445028205180724,4.814896391069731e-12,0.04326296773200176,0.07216732346068394
862,-0.09951366067296005,-8.56136139467468e-12,-0.07006732381705431,-0.13487999567083078
863,0.025481799215237338,1.3343404213064778e-12,-0.039252296829519716,0.045344410633257975
864,0.04654932235642954,4.013900900145197e-12,0.04485969868484897,0.05335346377699374
865,-0.054264870009202756,-5.0610377901831234e-12,-0.10042658840654689,-0.06408124222684093
866,0.003807485602554847,1.5033838307567876e-13,0.0037363715456962023,0.006510964188668582
867,-0.049668194223396064,-3.986415453561812e-12,0.017684101101789085,-0.06579392634036707
868,0.036163353795533,2.546185316325279e-12,-0.007613653591034884,0.04331408729090791
869,-0.3110166083582147,-2.7456513908860793e-11,-0.2981047773809127,-0.3796868919369544
870,0.09880309106869212,8.199371006868824e-12,0.045362572121768835,0.13129689717331752
871,-0.12347637169082779,-9.669520266849422e-12,-0.07526195891882685,-0.15499862205377068
872,-0.05150047068913492,-4.106638962391976e-12,-0.03859477582979702,-0.06234319366172134
873,-0.12149645263918346,-9.555521494152605e-12,-0.0703972139507235,-0.14249970937426323
874,0.16509328190268446,1.2642724923230108e-11,0.06031109966728648,0.20482763452986064
875,-0.005006450148399044,-4.969333471416195e-13,-0.012071374060671174,-0.0031690281883741027
876,0.07143703506252645,5.537989035276434e-12,0.01861904418251666,0.08687000073202217
877,-0.03464068528047444,-2.7832549851683906e-12,-0.03607594299589043,-0.041141355034437714
878,-0.07899776886419814,-6.321482546321677e-12,-0.05142959009354639,-0.09135295261547915
879,-0.04147070845808398,-3.3349863706076136e-12,-0.027993747097205528,-0.05271366050517716
880,0.037765033118624364,3.28692786626864e-12,0.060802859598727485,0.04321274825530011
881,0.0695970732490471,5.433306868284574e-12,0.042641574473751054,0.08542864450283319
882,-0.009640568483649772,-7.450552685344721e-13,0.0191655270918948,-0.01195987177895104
